noise_mean,noise_std,noise_min,noise_25%,noise_50%,noise_75%,noise_max,noise_mad,max_magnitude_mean,max_magnitude_std,max_magnitude_min,max_magnitude_25%,max_magnitude_50%,max_magnitude_75%,max_magnitude_max,max_magnitude_mad,total_gain_db_mean,total_gain_db_std,total_gain_db_min,total_gain_db_25%,total_gain_db_50%,total_gain_db_75%,total_gain_db_max,total_gain_db_mad,base_pwr_db_mean,base_pwr_db_std,base_pwr_db_min,base_pwr_db_25%,base_pwr_db_50%,base_pwr_db_75%,base_pwr_db_max,base_pwr_db_mad,rssi_mean,rssi_std,rssi_min,rssi_25%,rssi_50%,rssi_75%,rssi_max,rssi_mad,relpwr_db_mean,relpwr_db_std,relpwr_db_min,relpwr_db_25%,relpwr_db_50%,relpwr_db_75%,relpwr_db_max,relpwr_db_mad,avgpwr_db_mean,avgpwr_db_std,avgpwr_db_min,avgpwr_db_25%,avgpwr_db_50%,avgpwr_db_75%,avgpwr_db_max,avgpwr_db_mad,bin_label,label
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,43.81,9.173628210553037,28.0,36.75,43.0,51.0,69.0,7.76619999999999,72.29,3.7343478058897426,61.0,69.0,74.0,75.0,78.0,3.297799999999991,381.38,3.7973409090833483,376.0,378.0,380.0,385.0,393.0,3.388399999999999,6.37,2.5727986569673336,4.0,5.0,6.0,6.0,18.0,1.344600000000001,9.64,2.8267124067196923,5.0,7.0,9.0,12.0,17.0,2.4183999999999997,56.31,2.9972883367699805,51.0,53.0,57.0,59.0,62.0,2.6555999999999993,0,1
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,40.89,20.125813867726784,27.0,34.0,38.0,43.0,226.0,7.854799999999998,75.63,1.460973800054074,67.0,75.0,76.0,76.0,79.0,1.0070000000000006,377.88,1.4374500430493657,375.0,377.0,378.0,379.0,386.0,0.9736000000000012,5.27,1.3015530738469352,2.0,5.0,5.0,6.0,14.0,0.8255999999999994,11.24,1.6213225677473524,8.0,10.0,11.0,12.0,22.0,1.0423999999999993,58.62,1.5094316275949158,56.0,58.0,59.0,59.0,67.0,1.0951999999999995,0,1
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,46.64,10.442260678646559,26.0,39.75,45.0,52.0,89.0,8.2056,77.24,2.220746985074432,69.0,76.0,78.0,79.0,81.0,1.8064000000000027,376.15,2.085907500588195,373.0,375.0,376.0,377.0,385.0,1.6379999999999928,5.84,1.01224822284184,2.0,5.0,6.0,6.0,11.0,0.6471999999999994,11.36,1.2269696595493083,7.0,11.0,11.5,12.0,14.0,0.96,57.81,1.9000000000000001,54.0,57.0,58.0,59.0,62.0,1.5955999999999995,0,1
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,44.51,12.777422480787166,25.0,36.75,43.0,50.25,115.0,8.820599999999999,74.98,4.840861430978932,63.0,75.0,77.0,78.0,81.0,3.6707999999999963,378.48,4.768329864530105,373.0,376.0,377.0,378.25,391.0,3.600000000000009,4.85,1.2978225742925853,3.0,4.0,5.0,5.0,11.0,0.8680000000000001,12.29,1.5128740459099295,8.0,11.0,12.0,13.0,16.0,1.1506,56.74,3.98385631155431,45.0,57.0,58.0,59.0,62.0,2.870799999999997,0,1
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,44.27,13.145537323181257,26.0,36.0,42.0,49.0,123.0,8.9094,75.64,2.4965430644647952,64.0,74.0,76.0,77.0,80.0,1.8959999999999997,377.99,2.603397159036007,374.0,376.0,378.0,380.0,390.0,1.9701999999999997,5.44,1.7192904338591537,3.0,5.0,5.0,6.0,17.0,0.9904000000000001,11.18,3.2979332370992047,3.0,11.0,12.0,13.0,15.0,2.2951999999999995,57.92,1.6858292327576385,54.0,57.0,58.0,59.0,63.0,1.3727999999999998,0,1
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,47.63,13.637185497118834,27.0,40.75,46.0,53.25,114.0,9.5634,72.97,5.919416774437744,63.0,67.0,76.0,77.0,80.0,5.043799999999984,380.5,6.064468466220084,374.0,376.0,378.0,386.25,391.0,5.19,7.58,21.733082355866344,3.0,5.0,5.0,6.0,222.0,4.741999999999997,12.08,1.4817407180595255,9.0,11.0,12.0,13.0,16.0,1.1759999999999997,55.84,5.008517996898138,45.0,53.75,58.0,59.0,62.0,4.1167999999999845,0,1
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,41.73,7.98212017099733,22.0,36.0,41.0,46.0,69.0,6.173799999999996,72.53,4.963411583321954,63.0,69.0,75.0,76.0,78.0,4.36279999999999,380.89,5.0330122313791525,375.0,377.0,378.0,384.0,391.0,4.325799999999997,5.26,0.9600084174715144,3.0,5.0,5.0,6.0,8.0,0.7868000000000005,11.6,1.1806521053804946,8.0,11.0,12.0,12.0,15.0,0.9480000000000001,55.37,4.496137511826405,46.0,52.0,58.0,59.0,61.0,3.9938,0,1
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,46.31,15.124196280507377,25.0,36.0,42.0,53.0,107.0,11.149199999999983,72.4,3.4873508801977695,63.0,70.0,73.0,75.0,78.0,2.9160000000000026,381.15,3.560090226980554,375.0,379.0,381.0,383.0,390.0,2.916999999999996,7.89,2.7150720361743907,4.0,6.0,7.0,10.0,16.0,2.2145999999999955,10.87,3.896787073339975,1.0,8.0,11.0,13.0,20.0,3.0229999999999984,57.89,1.7108979271633118,53.0,57.0,58.0,59.0,62.0,1.2386,0,1
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,41.29,8.917461023806673,26.0,35.0,41.5,46.0,67.0,7.070000000000006,73.85,2.4427795064581077,64.0,72.0,74.0,76.0,78.0,1.8690000000000015,379.69,2.4275148367884953,375.0,378.0,379.0,381.0,389.0,1.8851999999999998,6.39,1.254446636424348,4.0,6.0,6.0,7.0,13.0,0.8070000000000002,10.38,8.501669473602453,1.0,4.0,11.0,13.0,62.0,4.4812,57.49,1.8829109207165209,52.0,56.0,58.0,59.0,62.0,1.5308000000000015,0,1
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,41.14,9.249646457890139,19.0,35.0,39.0,45.25,67.0,7.3107999999999995,72.71,4.5953314033996175,61.0,72.75,75.0,76.0,77.0,3.655000000000007,380.85,4.582300159033099,376.0,378.0,379.0,381.0,393.0,3.6410000000000107,7.95,3.8595938447542197,4.0,6.0,6.0,8.0,17.0,3.0259999999999967,12.91,2.682133177871371,7.0,11.0,12.0,14.0,21.0,1.9664000000000001,57.82,1.760280051181021,48.0,57.0,58.0,59.0,61.0,1.2104000000000017,0,1
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,41.11,15.021798974971153,26.0,34.0,38.5,45.0,167.0,7.691800000000004,75.57,1.273307948342869,73.0,75.0,76.0,76.0,79.0,1.050200000000001,377.93,1.3577685198646157,375.0,377.0,378.0,379.0,380.0,1.0667999999999984,5.83,0.8652085636341432,4.0,5.0,6.0,6.0,8.0,0.6712000000000006,12.05,4.926479678249167,6.0,11.0,12.0,12.0,58.0,1.616000000000001,58.54,1.209557895691771,56.0,58.0,59.0,59.0,62.0,0.9984000000000001,0,1
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,38.49,8.174232735130609,26.0,33.0,37.5,42.25,72.0,6.088400000000002,75.96,1.0723334322397062,74.0,75.0,76.0,77.0,79.0,0.8112000000000017,377.57,1.084835787973776,375.0,377.0,378.0,378.0,380.0,0.9044000000000005,5.56,0.8204458014587641,4.0,5.0,6.0,6.0,7.0,0.7088000000000004,10.75,1.1492202011394816,5.0,10.0,11.0,11.0,13.0,0.825,58.38,1.0325999352424093,56.0,58.0,58.0,59.0,61.0,0.8532,0,1
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,43.96,13.280136302087422,25.0,36.0,41.0,47.0,102.0,8.869600000000005,77.79,2.0758106606793167,67.0,77.0,78.0,79.0,81.0,1.413999999999997,375.73,2.0540917528905425,373.0,375.0,375.0,376.0,387.0,1.4030000000000018,5.35,1.2502524997500766,4.0,5.0,5.0,6.0,14.0,0.7690000000000002,10.88,6.049092093158699,0.0,10.0,11.0,12.0,63.0,2.2184000000000013,58.24,1.4007213149017914,54.0,57.0,58.0,59.0,61.0,1.1192000000000002,0,1
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,48.46,8.688108673539501,29.0,43.0,48.0,53.25,83.0,6.2568000000000055,70.07,2.7089637960823447,64.0,69.0,69.0,69.0,78.0,1.9533999999999958,383.76,2.8924143212998694,375.0,385.0,385.0,385.0,390.0,2.119200000000005,5.84,2.489249613109067,3.0,4.0,5.0,6.0,14.0,1.8560000000000014,12.65,1.424000624219589,10.0,12.0,13.0,14.0,16.0,1.1849999999999998,53.26,3.5351624767998655,49.0,51.0,51.0,57.0,61.0,3.212799999999997,0,1
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,43.55,11.394997130142665,21.0,36.0,42.0,50.25,82.0,8.833999999999996,70.11,7.64872076186137,50.0,63.0,74.0,74.0,79.0,6.274799999999995,383.6,7.634319110623307,374.0,379.0,380.0,390.0,404.0,6.212000000000007,7.33,5.301143387244039,3.0,5.0,5.0,7.25,28.0,3.154999999999999,15.37,12.097795942512299,5.0,11.0,12.0,13.25,54.0,6.786000000000002,54.37,4.50062846341003,42.0,51.0,56.0,57.0,61.0,3.616799999999998,0,1
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,47.28,11.661106900351017,25.0,39.0,45.5,52.25,81.0,8.830399999999996,71.01,4.093589469826542,64.0,68.0,69.0,75.0,78.0,3.6925999999999988,382.57,4.092997222406369,375.0,378.0,385.0,386.0,390.0,3.7246000000000015,7.95,2.4674650632549664,4.0,5.75,9.0,10.0,14.0,2.082999999999997,7.89,3.837336513149651,2.0,4.0,6.5,12.0,15.0,3.547800000000001,56.42,1.854179009151975,53.0,55.0,56.0,58.0,60.0,1.5935999999999984,0,1
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,42.14,13.127979219355826,26.0,34.75,39.5,46.25,121.0,8.693599999999998,73.71,4.033433507396132,63.0,73.75,75.0,76.0,78.0,2.9550000000000103,379.84,4.042001704326432,375.0,377.0,378.0,380.0,391.0,2.9927999999999897,6.55,2.896793769223856,4.0,5.0,6.0,7.0,19.0,1.7720000000000034,12.02,7.450821932830458,4.0,10.0,11.0,13.0,61.0,2.8088000000000033,57.16,3.024212060332179,46.0,57.0,58.0,59.0,61.0,1.9008000000000005,0,1
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,39.34,11.096655242718752,24.0,33.0,37.0,42.25,117.0,6.881200000000002,74.88,2.036435785157665,68.0,74.0,75.0,76.0,79.0,1.5360000000000014,378.68,2.02449644568368,375.0,377.0,378.0,380.0,386.0,1.548800000000001,6.18,1.328628061291995,4.0,5.0,6.0,7.0,12.0,0.922800000000002,12.42,1.6341061869728755,10.0,11.0,12.0,13.0,17.0,1.3135999999999999,58.62,1.3009708884234314,56.0,58.0,59.0,59.0,63.0,1.0131999999999997,0,1
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,42.25,9.97306979881928,28.0,34.0,41.0,48.25,79.0,7.83,71.89,4.7882326298094275,61.0,66.75,74.0,75.0,78.0,4.1896000000000075,381.61,4.82396165621225,376.0,378.0,379.0,387.0,393.0,4.209600000000005,8.38,4.081938537291106,3.0,6.0,6.0,13.0,19.0,3.5243999999999978,13.55,2.941775043071855,8.0,12.0,13.0,15.0,23.0,2.295000000000006,57.92,1.2607517398341959,54.0,57.0,58.0,59.0,62.0,0.9743999999999997,0,1
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,40.07,7.981360862166377,21.0,35.0,39.0,43.25,67.0,6.058400000000002,74.53,2.358971698589759,65.0,74.0,75.0,76.0,78.0,1.5733999999999997,378.92,2.3556508461762533,376.0,378.0,378.0,379.0,388.0,1.4968000000000006,6.28,1.7757058633487985,4.0,5.0,6.0,7.0,14.0,1.1344000000000007,12.13,1.4609738000540757,7.0,11.0,12.0,13.0,17.0,1.1030000000000002,58.26,1.2840906856172158,54.0,58.0,58.0,59.0,62.0,0.9719999999999996,0,1
