noise_mean,noise_std,noise_min,noise_25%,noise_50%,noise_75%,noise_max,noise_mad,max_magnitude_mean,max_magnitude_std,max_magnitude_min,max_magnitude_25%,max_magnitude_50%,max_magnitude_75%,max_magnitude_max,max_magnitude_mad,total_gain_db_mean,total_gain_db_std,total_gain_db_min,total_gain_db_25%,total_gain_db_50%,total_gain_db_75%,total_gain_db_max,total_gain_db_mad,base_pwr_db_mean,base_pwr_db_std,base_pwr_db_min,base_pwr_db_25%,base_pwr_db_50%,base_pwr_db_75%,base_pwr_db_max,base_pwr_db_mad,rssi_mean,rssi_std,rssi_min,rssi_25%,rssi_50%,rssi_75%,rssi_max,rssi_mad,relpwr_db_mean,relpwr_db_std,relpwr_db_min,relpwr_db_25%,relpwr_db_50%,relpwr_db_75%,relpwr_db_max,relpwr_db_mad,avgpwr_db_mean,avgpwr_db_std,avgpwr_db_min,avgpwr_db_25%,avgpwr_db_50%,avgpwr_db_75%,avgpwr_db_max,avgpwr_db_mad,bin_label,label
-102.0,0.0,-102.0,-102.0,-102.0,-102.0,-102.0,0.0,830.4333333333333,2.421155139440186,824.0,829.0,830.0,832.0,838.0,1.9647777777777742,76.915,1.2070086093195918,73.0,76.0,77.0,78.0,81.0,0.9209999999999966,383.5833333333333,1.2078163171534728,380.0,383.0,384.0,384.0,387.0,0.9883333333333356,9.39,1.0277778028445825,6.0,9.0,9.0,10.0,13.0,0.8402999999999989,11.813333333333333,1.2003709313556405,8.0,11.0,12.0,13.0,15.0,0.9594222222222232,186.34666666666666,0.7554955402964977,184.0,186.0,186.0,187.0,189.0,0.6345777777777787,0,0
-102.0,0.0,-102.0,-102.0,-102.0,-102.0,-102.0,0.0,831.915,2.4969647684922944,825.0,830.0,832.0,833.0,843.0,1.978183333333336,76.21,1.1978974345798363,73.0,75.0,76.0,77.0,81.0,0.9533999999999977,384.2733333333333,1.1737056120091023,380.0,384.0,384.0,385.0,388.0,0.9403999999999966,9.945,1.0788488578558273,6.0,9.0,10.0,11.0,13.0,0.8326000000000019,12.223333333333333,1.1145369186919896,9.0,12.0,12.0,13.0,16.0,0.8865111111111142,187.06833333333333,0.7733006392643814,185.0,187.0,187.0,188.0,190.0,0.5411333333333308,0,0
-102.0,0.0,-102.0,-102.0,-102.0,-102.0,-102.0,0.0,831.7616666666667,2.5440750287302016,826.0,830.0,832.0,833.0,840.0,2.0519944444444453,75.99,1.2270871626911408,72.0,75.0,76.0,77.0,79.0,0.9330666666666656,384.5,1.2037781369525733,381.0,384.0,385.0,385.0,388.0,0.9866666666666667,10.233333333333333,1.1169758041847249,7.0,9.0,10.0,11.0,14.0,0.8944444444444457,11.748333333333333,1.1241753299684742,8.0,11.0,12.0,12.0,15.0,0.8903222222222219,187.17166666666665,0.8870411257772944,184.0,187.0,187.0,188.0,190.0,0.6586166666666565,0,0
-102.0,0.0,-102.0,-102.0,-102.0,-102.0,-102.0,0.0,833.2033333333334,2.70879151554341,826.0,831.0,833.0,835.0,843.0,2.1491444444444507,75.275,1.299560089945432,71.0,74.0,75.0,76.0,79.0,1.029333333333331,385.26,1.2891223347650012,381.0,384.0,385.0,386.0,390.0,1.026666666666665,10.935,1.145846094429881,8.0,10.0,11.0,12.0,15.0,0.878783333333334,11.723333333333333,1.1513752634209171,8.0,11.0,12.0,12.0,15.0,0.9200111111111092,187.9,0.987399748720321,184.0,187.0,188.0,188.0,191.0,0.753333333333336,0,0
-102.0,0.0,-102.0,-102.0,-102.0,-102.0,-102.0,0.0,833.1633333333333,2.439927108757347,827.0,831.0,833.0,835.0,841.0,1.9646333333333315,75.49833333333333,1.1954269662376873,72.0,75.0,75.0,76.0,79.0,0.9916555555555555,384.99666666666667,1.167158652922007,382.0,384.0,385.0,386.0,389.0,0.8811555555555545,10.931666666666667,1.1071164046497655,8.0,10.0,11.0,12.0,14.0,0.8530777777777765,11.623333333333333,1.2952161455377424,6.0,11.0,12.0,12.25,16.0,1.048533333333333,187.755,0.776302825445491,186.0,187.0,188.0,188.0,190.0,0.6336666666666679,0,0
-102.0,0.0,-102.0,-102.0,-102.0,-102.0,-102.0,0.0,845.9083333333333,7.221277031025774,831.0,839.0,848.0,852.0,861.0,6.36033333333334,70.23,2.3846546142748526,65.0,68.0,70.0,72.0,78.0,2.0152666666666694,390.30333333333334,2.3946215935960407,383.0,388.0,391.0,392.0,395.0,2.0412000000000012,15.67,2.637428048532381,10.0,13.0,16.0,18.0,22.0,2.28756666666667,12.538333333333334,3.2756292220308736,4.0,10.0,13.0,15.0,19.0,2.8775722222222204,192.45666666666668,2.471498073389266,186.0,190.0,193.0,195.0,196.0,2.1803444444444406,0,0
-102.0,0.0,-102.0,-102.0,-102.0,-102.0,-102.0,0.0,842.6183333333333,5.702062763171546,832.0,838.0,841.0,847.0,857.0,4.9462222222222225,71.56166666666667,2.0338201976944297,66.0,70.0,72.0,73.0,77.0,1.7087888888888885,388.9716666666667,2.030040803776423,384.0,387.0,389.0,391.0,395.0,1.6778333333333308,14.426666666666666,2.0764894822364566,10.0,13.0,14.0,16.0,22.0,1.7206666666666637,11.833333333333334,2.6262236462181776,5.0,10.0,12.0,14.0,19.0,2.14666666666667,191.40166666666667,1.8163596816280578,188.0,190.0,191.0,193.0,196.0,1.5604388888888865,0,0
-102.0,0.0,-102.0,-102.0,-102.0,-102.0,-102.0,0.0,843.375,2.370035889361475,837.0,842.0,843.0,845.0,851.0,1.9354166666666666,70.35333333333334,1.1919970569854534,67.0,69.0,70.0,71.0,74.0,0.9890666666666684,390.12166666666667,1.185695440807966,387.0,389.0,390.0,391.0,393.0,0.9397388888888895,15.48,1.176963070838188,11.0,15.0,15.5,16.0,19.0,0.9599999999999996,11.811666666666667,1.1496666667473356,8.0,11.0,12.0,13.0,17.0,0.9051777777777761,192.875,0.7096108646989782,190.0,192.0,193.0,193.0,196.0,0.5229166666666667,0,0
-102.0,0.0,-102.0,-102.0,-102.0,-102.0,-102.0,0.0,875.665,2.456861537481755,870.0,874.0,876.0,877.0,884.0,1.9594666666666671,54.08166666666666,1.0740514573849562,50.0,53.0,54.0,55.0,57.0,0.8071888888888852,406.38166666666666,1.0729628625428838,403.0,406.0,406.0,407.0,410.0,0.8817166666666663,31.223333333333333,1.2959892756345708,26.0,30.0,31.0,32.0,36.0,1.0160888888888921,11.988333333333333,1.1136715536629092,8.0,11.0,12.0,13.0,15.0,0.7998999999999968,209.03833333333333,0.7557440952143194,207.0,209.0,209.0,210.0,211.0,0.5360944444444383,0,0
-102.0,0.0,-102.0,-102.0,-102.0,-102.0,-102.0,0.0,873.1816666666666,2.4396551157958566,866.0,871.0,873.0,875.0,884.0,1.9583111111111036,55.37166666666667,1.2420823253958022,52.0,55.0,55.0,56.0,59.0,1.009305555555556,405.12,1.2576045809939265,401.0,404.0,405.0,406.0,408.0,0.9781333333333343,29.958333333333332,1.416547999874625,25.0,29.0,30.0,31.0,34.0,1.0706944444444448,11.913333333333334,1.1796078501019962,6.0,11.0,12.0,13.0,16.0,0.885266666666664,207.71833333333333,0.746050629285962,204.0,207.0,208.0,208.0,209.0,0.6024111111111086,0,0
-102.0,0.0,-102.0,-102.0,-102.0,-102.0,-102.0,0.0,870.9816666666667,2.737484293285025,862.0,869.0,871.0,873.0,880.0,2.078055555555555,56.553333333333335,1.2502375956719596,53.0,56.0,56.0,57.0,60.0,0.9980222222222221,403.94666666666666,1.2727353670001176,400.0,403.0,404.0,405.0,407.0,0.9593777777777783,28.788333333333334,1.4664405780109049,24.0,28.0,29.0,30.0,32.0,1.1747055555555563,12.075,1.1335121303200237,8.0,11.0,12.0,13.0,15.0,0.862916666666665,206.57833333333335,0.8954702678238251,203.0,206.0,207.0,207.0,208.0,0.7046333333333269,0,0
-102.0,0.0,-102.0,-102.0,-102.0,-102.0,-102.0,0.0,866.86,3.577484776890248,856.0,864.0,867.0,869.0,876.0,2.949400000000003,58.553333333333335,1.775502625035534,55.0,57.0,58.0,60.0,65.0,1.4870222222222265,401.9433333333333,1.7488719633321024,396.0,401.0,402.0,403.0,406.0,1.4425888888888896,26.753333333333334,1.8952067353823496,21.0,25.0,27.0,28.0,31.0,1.5746222222222224,11.838333333333333,1.1450104674221995,8.0,11.0,12.0,13.0,16.0,0.9032611111111134,204.60666666666665,1.4510219375763345,199.0,203.0,205.0,206.0,208.0,1.2896666666666652,0,0
-102.0,0.0,-102.0,-102.0,-102.0,-102.0,-102.0,0.0,863.6366666666667,2.7989961631671854,857.0,862.0,863.0,865.0,872.0,2.235166666666668,60.026666666666664,1.3300014016670332,56.0,59.0,60.0,61.0,64.0,0.9711555555555517,400.495,1.3201817297880363,397.0,400.0,400.0,401.0,405.0,1.0481333333333336,25.321666666666665,1.464617947375761,21.0,24.0,25.0,26.0,30.0,1.1543222222222256,11.961666666666666,1.2380435406599557,8.0,11.0,12.0,13.0,17.0,0.930600000000001,203.02166666666668,1.0675970657103782,201.0,202.0,203.0,203.0,206.0,0.7265555555555547,0,0
-102.0,0.0,-102.0,-102.0,-102.0,-102.0,-102.0,0.0,861.1033333333334,2.292323450175077,855.0,859.0,861.0,862.0,868.0,1.818944444444447,61.48166666666667,0.9956485737244312,59.0,61.0,61.0,62.0,64.0,0.8363611111111113,399.01666666666665,1.0056877756336693,396.0,398.0,399.0,400.0,402.0,0.7526666666666612,23.751666666666665,1.1671622287994492,20.0,23.0,24.0,25.0,28.0,0.9330111111111115,11.95,1.1341563020718188,8.0,11.0,12.0,13.0,15.0,0.8441666666666693,201.695,0.6371695025330899,200.0,201.0,202.0,202.0,203.0,0.5427166666666685,0,0
-102.0,0.0,-102.0,-102.0,-102.0,-102.0,-102.0,0.0,830.225,2.4022196886186977,824.0,829.0,830.0,832.0,839.0,1.9090833333333346,76.88333333333334,1.1380747980539312,74.0,76.0,77.0,78.0,80.0,0.887777777777779,383.6483333333333,1.1533491431329366,381.0,383.0,384.0,384.0,387.0,0.9481888888888913,9.43,0.9451219105012452,6.0,9.0,9.0,10.0,13.0,0.781066666666667,11.82,1.2000000000000028,8.0,11.0,12.0,13.0,16.0,0.949000000000001,186.34333333333333,0.7414209762311479,184.0,186.0,186.0,187.0,188.0,0.6326444444444462,0,0
-102.0,0.0,-102.0,-102.0,-102.0,-102.0,-102.0,0.0,831.9116666666666,2.618260753090519,826.0,830.0,832.0,834.0,840.0,2.053044444444446,76.22,1.131547907858801,73.0,75.0,76.0,77.0,80.0,0.9158666666666697,384.265,1.1475931116543472,380.0,384.0,384.0,385.0,388.0,0.9184833333333309,10.013333333333334,0.9668057774139325,8.0,9.0,10.0,11.0,13.0,0.7184444444444417,12.196666666666667,1.1446276729742533,8.0,11.75,12.0,13.0,16.0,0.8952333333333322,187.085,0.7781071592345684,185.0,187.0,187.0,188.0,189.0,0.5674333333333405,0,0
-102.0,0.0,-102.0,-102.0,-102.0,-102.0,-102.0,0.0,831.895,2.604857732457534,825.0,830.0,832.0,834.0,844.0,2.044466666666667,76.08,1.2326661252317364,73.0,75.0,76.0,77.0,81.0,0.9431999999999978,384.45666666666665,1.223635714919659,380.0,384.0,384.0,385.0,388.0,0.990366666666666,10.311666666666667,1.0722780372665643,7.0,10.0,10.0,11.0,14.0,0.8559055555555559,11.846666666666666,1.1098988007029715,9.0,11.0,12.0,13.0,15.0,0.882955555555553,187.205,0.8568539341338988,184.0,187.0,187.0,188.0,190.0,0.6686333333333404,0,0
-102.0,0.0,-102.0,-102.0,-102.0,-102.0,-102.0,0.0,833.2583333333333,2.7466654037740614,826.0,831.0,833.0,835.0,845.0,2.1860000000000013,75.40333333333334,1.300053506882239,71.0,75.0,75.0,76.0,79.0,1.0655444444444433,385.085,1.314275669037392,381.0,384.0,385.0,386.0,389.0,1.0290166666666645,10.845,1.176129443320652,8.0,10.0,11.0,12.0,14.0,0.9296166666666632,11.8,1.1174738982135777,8.0,11.0,12.0,13.0,15.0,0.8886666666666658,187.83333333333334,0.948888580455622,185.0,187.0,188.0,188.0,191.0,0.7483333333333294,0,0
-102.0,0.0,-102.0,-102.0,-102.0,-102.0,-102.0,0.0,836.1716666666666,2.966512691945661,829.0,834.0,836.0,838.0,846.0,2.367688888888885,73.99833333333333,1.3384005687235419,70.0,73.0,74.0,75.0,79.0,1.0321222222222217,386.52166666666665,1.3288366718259752,382.0,386.0,387.0,387.0,390.0,1.095872222222223,12.123333333333333,1.2977914547371885,8.0,11.0,12.0,13.0,16.0,1.0159000000000002,11.563333333333333,1.2511052431502045,7.0,11.0,12.0,12.0,15.0,1.013244444444446,189.28833333333333,1.1287104149826783,186.0,189.0,189.0,190.0,192.0,0.9385777777777762,0,0
-102.0,0.0,-102.0,-102.0,-102.0,-102.0,-102.0,0.0,845.4816666666667,6.562121070492021,830.0,840.0,846.0,851.0,861.0,5.527949999999999,70.31333333333333,2.085442560547857,66.0,69.0,71.0,71.0,77.0,1.6734888888888975,390.10333333333335,2.1260736591729894,383.0,389.0,390.0,392.0,395.0,1.7392888888888949,15.13,2.796330770186856,8.0,13.0,15.0,17.0,22.0,2.3594000000000097,12.773333333333333,3.1820587757471444,4.0,10.0,13.0,15.0,19.0,2.7760000000000016,191.935,2.5373553068609502,186.0,190.0,192.0,194.0,196.0,2.1372166666666677,0,0
-102.0,0.0,-102.0,-102.0,-102.0,-102.0,-102.0,0.0,842.54,4.637266479367761,832.0,839.0,843.0,845.0,857.0,3.790733333333334,70.84,0.42587433386748835,68.0,71.0,71.0,71.0,71.0,0.2757333333333309,389.28833333333336,0.6211604377060503,389.0,389.0,389.0,389.0,392.0,0.45845000000001296,13.215,2.1322176844206777,9.0,12.0,13.0,15.0,19.0,1.791800000000001,12.331666666666667,2.668369830341115,5.0,10.0,12.0,14.0,19.0,2.1949333333333345,190.17,1.47695712098514,186.0,189.0,190.0,192.0,193.0,1.2839999999999934,0,0
-102.0,0.0,-102.0,-102.0,-102.0,-102.0,-102.0,0.0,841.685,3.6328736952274716,833.0,839.0,841.0,844.0,852.0,2.9807999999999995,70.99833333333333,0.040824829046386325,70.0,71.0,71.0,71.0,71.0,0.003327777777776267,389.01,0.09958176311910628,389.0,389.0,389.0,389.0,390.0,0.01979999999999109,12.875,1.1081915361530856,9.0,12.0,13.0,14.0,16.0,0.8641666666666666,12.465,1.2004903005033662,9.0,12.0,13.0,13.0,16.0,1.0019000000000007,190.00166666666667,0.6183049872981407,188.0,190.0,190.0,190.0,192.0,0.34942222222222125,0,0
-102.0,0.0,-102.0,-102.0,-102.0,-102.0,-102.0,0.0,874.2983333333333,2.3816207544272845,867.0,873.0,874.0,876.0,885.0,1.8813888888888777,54.805,1.1529051640075674,51.0,54.0,55.0,56.0,58.0,0.9012333333333336,405.69,1.1559095458253654,402.0,405.0,406.0,406.0,410.0,0.9185666666666664,30.446666666666665,1.3266834729069175,26.0,30.0,30.0,31.0,35.0,1.0837555555555558,11.915,1.1489016312390572,9.0,11.0,12.0,13.0,15.0,0.8644666666666648,208.345,0.6583038355499911,207.0,208.0,208.0,209.0,211.0,0.5675666666666678,0,0
-102.0,0.0,-102.0,-102.0,-102.0,-102.0,-102.0,0.0,872.8983333333333,3.658365292939351,864.0,870.0,873.0,875.0,883.0,2.9440944444444455,56.098333333333336,0.7413365331038401,54.0,56.0,56.0,56.0,60.0,0.35098888888888524,404.0933333333333,0.7475874757815681,401.0,404.0,404.0,404.0,406.0,0.41515555555553796,28.346666666666668,1.3264317764784002,25.0,27.0,28.0,29.0,31.0,1.089155555555557,12.401666666666667,1.2190737427267877,8.0,12.0,12.0,13.0,17.0,0.9844277777777777,206.33666666666667,0.7240137305504601,202.0,206.0,206.0,207.0,209.0,0.6028111111111131,0,0
